"index","DR_NO","Date Rptd","DATE OCC","TIME OCC","AREA NAME","Crm Cd Desc","Vict Age","Vict Sex","Vict Descent","Weapon Desc","Status Desc","LOCATION"
"6030","221010139","2022-06-02T00:00:00.000","2022-06-02T00:00:00.000","1630","West Valley","ROBBERY","24","F","H","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","Adult Other","17300    SHERMAN                      WY"
"6031","221321440","2022-11-24T00:00:00.000","2022-11-24T00:00:00.000","2130","Newton","BRANDISH WEAPON","19","F","H","HAND GUN","Invest Cont","700 E  32ND                         ST"
"6032","222018774","2022-09-18T00:00:00.000","2022-09-18T00:00:00.000","0900","Olympic","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","30","F","C","null","Invest Cont","600 S  NORMANDIE                    AV"
"6033","220118277","2022-08-12T00:00:00.000","2022-08-11T00:00:00.000","0815","Central","BURGLARY FROM VEHICLE","32","M","K","null","Invest Cont","200 S  LOS ANGELES                  ST"
"6034","221815098","2022-08-01T00:00:00.000","2022-07-18T00:00:00.000","0030","Southeast","INTIMATE PARTNER - SIMPLE ASSAULT","26","M","B","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","Invest Cont","9600 S  BROADWAY"
"6035","222013181","2022-06-11T00:00:00.000","2022-06-01T00:00:00.000","1257","Olympic","THEFT OF IDENTITY","19","F","H","null","Invest Cont","300 S  COMMONWEALTH                 AV"
"6036","220912591","2022-08-14T00:00:00.000","2022-07-31T00:00:00.000","1849","Van Nuys","BUNCO, GRAND THEFT","41","F","O","null","Invest Cont","13300    VICTORY                      BL"
"6037","220617803","2022-10-20T00:00:00.000","2022-10-19T00:00:00.000","2010","Hollywood","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","45","M","H","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","Adult Arrest","MCCADDEN                     PL"
"6038","222012690","2022-07-28T00:00:00.000","2022-07-19T00:00:00.000","0400","Olympic","BATTERY - SIMPLE ASSAULT","43","M","H","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","Invest Cont","3300 W  8TH                          ST"
"6039","221613843","2022-11-01T00:00:00.000","2022-10-31T00:00:00.000","2300","Foothill","BURGLARY FROM VEHICLE","37","M","W","null","Invest Cont","10500    NETTLETON                    ST"
"6040","220123804","2022-11-04T00:00:00.000","2022-11-04T00:00:00.000","0001","Central","BURGLARY FROM VEHICLE","25","F","W","null","Invest Cont","1200 S  FIGUEROA                     ST"
"6041","221821047","2022-11-22T00:00:00.000","2022-11-22T00:00:00.000","1624","Southeast","THEFT OF IDENTITY","28","F","B","null","Invest Cont","10700 S  CENTRAL                      AV"
"6042","221417596","2022-10-05T00:00:00.000","2022-09-21T00:00:00.000","1930","Pacific","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","57","F","B","null","Invest Cont","9600    SKY                          WY"
"6043","220414018","2022-10-06T00:00:00.000","2022-10-06T00:00:00.000","1720","Hollenbeck","BATTERY - SIMPLE ASSAULT","34","F","H","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","Adult Other","2800    WINTER                       ST"
"6044","221316054","2022-08-15T00:00:00.000","2022-08-15T00:00:00.000","2350","Newton","BATTERY - SIMPLE ASSAULT","64","F","B","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","Adult Other","200 E  31ST                         ST"
"6045","220901120","2022-11-09T00:00:00.000","2022-09-13T00:00:00.000","1721","Van Nuys","BURGLARY","37","M","O","null","Invest Cont","12600    RIVERSIDE                    DR"
"6046","220512517","2022-08-14T00:00:00.000","2022-08-14T00:00:00.000","0630","Harbor","SHOTS FIRED AT INHABITED DWELLING","74","F","H","UNKNOWN FIREARM","Invest Cont","1200 W  187TH                        PL"
"6047","220313153","2022-07-03T00:00:00.000","2022-07-02T00:00:00.000","0905","Southwest","THEFT OF IDENTITY","37","F","H","null","Invest Cont","1000    BROWNING                     BL"
"6048","221814316","2022-07-14T00:00:00.000","2022-05-03T00:00:00.000","0001","Southeast","THEFT OF IDENTITY","29","F","B","null","Invest Cont","700 E  94TH                         ST"
"6049","220515237","2022-10-25T00:00:00.000","2022-10-25T00:00:00.000","0130","Harbor","BURGLARY","61","M","H","null","Invest Cont","1100    FRIGATE                      AV"
"6050","221012674","2022-08-10T00:00:00.000","2022-08-09T00:00:00.000","2144","West Valley","CONTEMPT OF COURT","32","F","W","null","Adult Other","19400    SHERMAN                      WY"
"6051","222012170","2022-07-12T00:00:00.000","2022-07-10T00:00:00.000","1700","Olympic","INTIMATE PARTNER - SIMPLE ASSAULT","60","F","H","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","Adult Arrest","600    SHATTO                       PL"
"6052","221114553","2022-10-01T00:00:00.000","2022-09-23T00:00:00.000","1350","Northeast","THEFT PLAIN - PETTY ($950 & UNDER)","38","F","H","null","Invest Cont","300    ULYSSES                      ST"
"6053","221511604","2022-06-27T00:00:00.000","2022-06-27T00:00:00.000","1040","N Hollywood","CRIMINAL THREATS - NO WEAPON DISPLAYED","23","M","H","VERBAL THREAT","Adult Other","4000    VINELAND                     AV"
"6054","220811378","2022-06-29T00:00:00.000","2022-06-26T00:00:00.000","1250","West LA","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","26","M","O","null","Invest Cont","2100    PARNELL                      AV"
"6055","221813327","2022-06-26T00:00:00.000","2022-06-26T00:00:00.000","2230","Southeast","INTIMATE PARTNER - SIMPLE ASSAULT","60","M","B","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","Adult Other","500 W  109TH                        ST"
"6056","220800752","2022-06-06T00:00:00.000","2022-06-06T00:00:00.000","2120","West LA","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","50","M","O","null","Adult Other","8500    CADILLAC                     AV"
"6057","221113138","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","1900","Northeast","BATTERY - SIMPLE ASSAULT","21","M","H","BOTTLE","Invest Cont","1700 N  VERMONT                      AV"
"6058","220411552","2022-08-03T00:00:00.000","2022-08-03T00:00:00.000","0300","Hollenbeck","ROBBERY","50","F","W","HAND GUN","Invest Cont","600 S  MISSION                      RD"
"6059","221913367","2022-08-18T00:00:00.000","2022-08-11T00:00:00.000","1230","Mission","VIOLATION OF RESTRAINING ORDER","27","F","H","null","Adult Other","8500    COLUMBUS                     AV"
"6060","222117873","2022-12-03T00:00:00.000","2022-12-03T00:00:00.000","0434","Topanga","BURGLARY","46","M","W","TIRE IRON","Invest Cont","6800    INDEPENDENCE                 AV"
"6061","222012635","2022-07-27T00:00:00.000","2022-07-27T00:00:00.000","0258","Olympic","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","31","M","H","HAMMER","Adult Arrest","BEVERLY"
"6062","221110139","2022-06-06T00:00:00.000","2022-06-06T00:00:00.000","2200","Northeast","TRESPASSING","27","F","H","null","Invest Cont","1500 N  EDGEMONT                     ST"
"6063","221010952","2022-06-26T00:00:00.000","2022-06-26T00:00:00.000","1930","West Valley","INTIMATE PARTNER - AGGRAVATED ASSAULT","23","F","H","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","Invest Cont","19100    VICTORY                      BL"
"6064","220915269","2022-10-21T00:00:00.000","2022-10-20T00:00:00.000","1030","Van Nuys","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","35","F","W","null","Invest Cont","15000    VENTURA                      BL"
"6065","220416454","2022-12-17T00:00:00.000","2022-12-17T00:00:00.000","2250","Hollenbeck","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","28","M","H","UNKNOWN WEAPON/OTHER WEAPON","Adult Other","2000    MICHIGAN                     AV"
"6066","222112223","2022-07-27T00:00:00.000","2022-07-27T00:00:00.000","1900","Topanga","INTIMATE PARTNER - SIMPLE ASSAULT","46","F","O","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","Invest Cont","7300    DE SOTO                      AV"
"6067","220400943","2022-07-24T00:00:00.000","2022-07-21T00:00:00.000","2353","Hollenbeck","INTIMATE PARTNER - AGGRAVATED ASSAULT","34","F","H","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","Adult Arrest","500 E  AVENUE 28"
"6068","222118242","2022-12-28T00:00:00.000","2022-12-28T00:00:00.000","1530","Topanga","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","44","M","O","null","Invest Cont","22800    VICTORY                      BL"
"6069","221314934","2022-07-24T00:00:00.000","2022-07-24T00:00:00.000","0630","Newton","ROBBERY","50","F","H","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","Invest Cont","41ST                         ST"
"6070","220113850","2022-06-08T00:00:00.000","2022-05-31T00:00:00.000","1045","Central","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","37","M","W","null","Invest Cont","1500    JESSE                        ST"
"6071","221111182","2022-07-05T00:00:00.000","2022-07-02T00:00:00.000","0900","Northeast","THEFT OF IDENTITY","48","F","B","null","Invest Cont","2800 W  AVENUE 35"
"6072","221911617","2022-07-05T00:00:00.000","2022-07-05T00:00:00.000","1305","Mission","VANDALISM - MISDEAMEANOR ($399 OR UNDER)","50","F","H","null","Adult Other","13300    HERRON                       ST"
"6073","231404040","2022-12-31T00:00:00.000","2022-12-30T00:00:00.000","1710","Pacific","BURGLARY","23","F","H","null","Invest Cont","5900 W  CENTURY                      BL"
"6074","221812989","2022-06-20T00:00:00.000","2022-06-20T00:00:00.000","1300","Southeast","VIOLATION OF COURT ORDER","73","M","B","PHYSICAL PRESENCE","Invest Cont","400 W  101ST                        ST"
"6075","221113342","2022-09-01T00:00:00.000","2022-08-31T00:00:00.000","1550","Northeast","BURGLARY","61","M","W","null","Invest Cont","1400    HOLBROOK                     ST"
"6076","220910285","2022-06-13T00:00:00.000","2022-01-01T00:00:00.000","0800","Van Nuys","THEFT OF IDENTITY","45","F","H","null","Invest Cont","14200    CALVERT                      ST"
"6077","222100935","2022-12-02T00:00:00.000","2022-12-02T00:00:00.000","1940","Topanga","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","67","M","W","HAMMER","Adult Arrest","SHERMAN                      WY"
"6078","221221120","2022-10-07T00:00:00.000","2022-10-07T00:00:00.000","0900","77th Street","BATTERY - SIMPLE ASSAULT","44","X","X","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","Invest Cont","MANCHESTER                   AV"
"6079","221714173","2022-09-29T00:00:00.000","2022-09-29T00:00:00.000","1305","Devonshire","BURGLARY","73","M","O","null","Invest Cont","10700    LIMERICK                     AV"
"6080","231504096","2022-12-31T00:00:00.000","2022-12-01T00:00:00.000","0730","N Hollywood","THEFT OF IDENTITY","73","M","O","null","Invest Cont","8100    COLDWATER CANYON             AV"
"6081","220810499","2022-06-06T00:00:00.000","2022-06-06T00:00:00.000","1200","West LA","BURGLARY","66","F","W","null","Invest Cont","1500    WELLESLEY                    AV"
"6082","220121549","2022-09-30T00:00:00.000","2022-09-30T00:00:00.000","1440","Central","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","25","M","H","STICK","Adult Other","1300 W  SUNSET                       BL"
"6083","221817214","2022-09-10T00:00:00.000","2022-09-09T00:00:00.000","1930","Southeast","KIDNAPPING","19","F","H","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","Invest Cont","FIGUEROA                     ST"
"6084","220612030","2022-06-18T00:00:00.000","2022-06-18T00:00:00.000","2212","Hollywood","BURGLARY","46","M","W","null","Invest Cont","6200    HOLLYWOOD                    BL"
"6085","221914529","2022-09-16T00:00:00.000","2022-09-12T00:00:00.000","1400","Mission","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","29","M","H","null","Invest Cont","9400    LEMONA                       AV"
"6086","221014091","2022-09-16T00:00:00.000","2022-09-03T00:00:00.000","1600","West Valley","BUNCO, GRAND THEFT","54","F","H","null","Invest Cont","6500    CORBIN                       AV"
"6087","220617902","2022-10-22T00:00:00.000","2022-10-22T00:00:00.000","1830","Hollywood","BATTERY - SIMPLE ASSAULT","28","F","H","UNKNOWN WEAPON/OTHER WEAPON","Invest Cont","7000    HOLLYWOOD                    BL"
"6088","220812223","2022-07-19T00:00:00.000","2022-07-19T00:00:00.000","0810","West LA","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","75","F","W","null","Invest Cont","11200 W  PICO                         BL"
"6089","220413749","2022-09-30T00:00:00.000","2022-09-27T00:00:00.000","1000","Hollenbeck","ROBBERY","40","M","H","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","Invest Cont","SOTO                         ST"
"6090","221219905","2022-09-05T00:00:00.000","2022-09-05T00:00:00.000","0001","77th Street","THEFT OF IDENTITY","21","F","W","null","Invest Cont","100 E  82ND                         PL"
"6091","220510155","2022-06-13T00:00:00.000","2022-06-12T00:00:00.000","1500","Harbor","BURGLARY FROM VEHICLE","33","M","W","null","Invest Cont","WEYMOUTH                     AV"
"6092","220613510","2022-07-21T00:00:00.000","2022-07-21T00:00:00.000","1700","Hollywood","BATTERY - SIMPLE ASSAULT","42","M","A","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","Adult Other","6500    FOUNTAIN                     AV"
"6093","230204542","2023-01-14T00:00:00.000","2022-01-14T00:00:00.000","0200","Rampart","INTIMATE PARTNER - SIMPLE ASSAULT","31","F","W","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","Invest Cont","1000    WILSHIRE                     BL"
"6094","231212870","2023-05-26T00:00:00.000","2022-12-06T00:00:00.000","1230","77th Street","THEFT OF IDENTITY","30","M","B","null","Invest Cont","500 W  83RD                         ST"
"6095","221816411","2022-08-27T00:00:00.000","2022-08-27T00:00:00.000","1600","Southeast","ROBBERY","57","M","H","SEMI-AUTOMATIC PISTOL","Adult Other","91ST                         ST"
"6096","220221388","2022-12-10T00:00:00.000","2022-12-09T00:00:00.000","1800","Rampart","INTIMATE PARTNER - SIMPLE ASSAULT","21","F","H","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","Invest Cont","1400 S  BURLINGTON                   AV"
"6097","220312351","2022-06-16T00:00:00.000","2022-06-16T00:00:00.000","1400","Southwest","INTIMATE PARTNER - SIMPLE ASSAULT","19","F","B","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","Invest Cont","2200 S  WESTERN                      AV"
"6098","221612779","2022-09-27T00:00:00.000","2022-09-26T00:00:00.000","0500","Foothill","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","38","F","B","null","Invest Cont","12900    CARL                         PL"
"6099","231110147","2023-06-15T00:00:00.000","2022-01-01T00:00:00.000","0500","Northeast","THEFT PLAIN - PETTY ($950 & UNDER)","61","F","W","null","Invest Cont","1800    ACADEMY                      DR"
"6100","221420835","2022-11-16T00:00:00.000","2022-11-15T00:00:00.000","1355","Pacific","PICKPOCKET","37","M","A","null","Invest Cont","00    WORLD                        WY"
"6101","221112119","2022-07-30T00:00:00.000","2022-07-30T00:00:00.000","0100","Northeast","BATTERY - SIMPLE ASSAULT","35","F","H","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","Adult Other","5000    ECHO                         ST"
"6102","220915235","2022-10-20T00:00:00.000","2022-10-17T00:00:00.000","1600","Van Nuys","THEFT PLAIN - PETTY ($950 & UNDER)","16","F","W","null","Invest Cont","7400    KESTER                       AV"
"6103","222012644","2022-07-26T00:00:00.000","2022-07-12T00:00:00.000","0900","Olympic","BUNCO, GRAND THEFT","50","F","W","null","Invest Cont","100 N  ARDMORE                      AV"
"6104","220713087","2022-08-19T00:00:00.000","2022-08-19T00:00:00.000","1630","Wilshire","BATTERY - SIMPLE ASSAULT","48","M","O","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","Adult Other","5100    WILSHIRE                     BL"
"6105","221511477","2022-06-23T00:00:00.000","2022-06-18T00:00:00.000","1725","N Hollywood","BURGLARY FROM VEHICLE","39","M","H","null","Invest Cont","5600    ST CLAIR                     AV"
"6106","222019125","2022-12-16T00:00:00.000","2022-12-16T00:00:00.000","1215","Olympic","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","23","F","W","null","Invest Cont","600 S  ST ANDREWS                   PL"
"6107","220910925","2022-06-29T00:00:00.000","2022-06-28T00:00:00.000","2200","Van Nuys","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","38","M","H","null","Invest Cont","14700    HART                         ST"
"6108","221411781","2022-06-01T00:00:00.000","2022-06-01T00:00:00.000","1234","Pacific","BATTERY - SIMPLE ASSAULT","57","M","O","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","Adult Other","SPEEDWAY"
"6109","221912185","2022-07-16T00:00:00.000","2022-07-16T00:00:00.000","2100","Mission","BATTERY - SIMPLE ASSAULT","42","F","H","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","Adult Arrest","8500    WILLIS                       AV"
"6110","230704252","2023-01-06T00:00:00.000","2022-12-27T00:00:00.000","1350","Wilshire","THEFT PLAIN - PETTY ($950 & UNDER)","27","F","W","null","Invest Cont","BEVERLY                      BL"
"6111","220409996","2022-06-18T00:00:00.000","2022-06-14T00:00:00.000","1700","Hollenbeck","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","24","F","A","null","Invest Cont","1600    SAN PABLO                    ST"
"6112","222116345","2022-11-06T00:00:00.000","2022-11-06T00:00:00.000","0620","Topanga","INTIMATE PARTNER - AGGRAVATED ASSAULT","29","F","H","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","Adult Arrest","22100    ERWIN                        ST"
"6113","222019461","2022-12-19T00:00:00.000","2022-12-19T00:00:00.000","1810","Olympic","INTIMATE PARTNER - AGGRAVATED ASSAULT","34","M","O","KITCHEN KNIFE","Adult Other","3000    WILSHIRE                     BL"
"6114","221012663","2022-08-10T00:00:00.000","2022-08-09T00:00:00.000","2100","West Valley","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","39","F","W","null","Invest Cont","5900    RESEDA                       BL"
"6115","222112846","2022-08-11T00:00:00.000","2022-08-11T00:00:00.000","0315","Topanga","BURGLARY FROM VEHICLE","28","M","B","BLUNT INSTRUMENT","Invest Cont","5400    PONCE                        AV"
"6116","220314243","2022-07-25T00:00:00.000","2022-07-25T00:00:00.000","1930","Southwest","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","21","X","X","null","Invest Cont","4300 S  FIGUEROA                     ST"
"6117","220416077","2022-12-07T00:00:00.000","2022-12-07T00:00:00.000","1300","Hollenbeck","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","58","F","H","UNKNOWN WEAPON/OTHER WEAPON","Invest Cont","2600 E  CESAR E CHAVEZ               AV"
